name,cmc,release_year,price,color,image
Enchanter's Bane,2,2018,0.26,#ff1a1a,https://cards.scryfall.io/normal/front/b/d/bd5663b1-aa19-44d5-9f8d-fd174954889d.jpg?1592710149
Enchantress's Presence,3,2018,1.31,#087500,https://cards.scryfall.io/normal/front/9/4/94dd82de-36e2-4ea7-89e1-873eb101c522.jpg?1621282630
Endless Atlas,2,2018,3.69,#8c8d8b,https://cards.scryfall.io/normal/front/d/2/d2547a42-b2b9-4887-8671-4cf63a7b0eff.jpg?1592710354
Enigma Sphinx,7,2018,0.23,#d78f42,https://cards.scryfall.io/normal/front/4/0/40b62ed0-356c-4552-b76d-48ff54410e70.jpg?1592711087
Entreat the Angels,3,2018,1.5,#ffffff,https://cards.scryfall.io/normal/front/0/9/09aa3482-a068-4018-bbbf-8097a8d1482b.jpg?1592710437
Entreat the Dead,3,2018,0.62,#000000,https://cards.scryfall.io/normal/front/3/1/31a147bb-37ef-4a52-82e2-160a53323516.jpg?1592710115
Epic Proportions,6,2018,0.23,#087500,https://cards.scryfall.io/normal/front/7/4/7412373a-da0f-4bec-866c-5e1087f49914.jpg?1592710875
Estrid's Invocation,3,2018,9.17,#341aff,https://cards.scryfall.io/normal/front/0/4/04c01143-f7fc-4874-87fd-59d1432c2bbb.jpg?1592710073
Ever-Watching Threshold,3,2018,2.04,#341aff,https://cards.scryfall.io/normal/front/b/7/b711a0aa-90e5-4f16-9dc3-9cc331fc3101.jpg?1592710079
Finest Hour,5,2018,0.77,#d78f42,https://cards.scryfall.io/normal/front/a/d/ad89ace6-b872-4a56-8128-795119ceb972.jpg?1592711097
Flameblast Dragon,6,2018,0.32,#ff1a1a,https://cards.scryfall.io/normal/front/c/6/c66293df-a50e-4c64-9482-a2af68288d76.jpg?1592710764
Fury Storm,4,2018,6.09,#ff1a1a,https://cards.scryfall.io/normal/front/1/0/10dad353-7200-46de-96ad-4c457b94c62b.jpg?1592710154
Gaze of Granite,3,2018,0.18,#d78f42,https://cards.scryfall.io/normal/front/7/f/7f7cb3c9-ed50-4f49-940f-b618b9fc2e39.jpg?1592711105
Genesis Storm,6,2018,0.26,#087500,https://cards.scryfall.io/normal/front/0/6/066578ed-ffaf-473d-87b8-e614035748b6.jpg?1598287257
Grim Backwoods,0,2018,0.24,#d78f42,https://cards.scryfall.io/normal/front/b/9/b9ece708-870f-4bbc-8920-119267030c46.jpg?1592711506
Ground Seal,2,2018,0.22,#087500,https://cards.scryfall.io/normal/front/c/4/c4e9995e-f26b-4638-b69d-a310f58f0331.jpg?1592710917
Heavenly Blademaster,6,2018,2.41,#ffffff,https://cards.scryfall.io/normal/front/8/8/88549b0e-063a-4faf-984e-efff33522f14.jpg?1592710042
Hellkite Igniter,7,2018,0.18,#ff1a1a,https://cards.scryfall.io/normal/front/0/1/01d74967-10b2-424b-a0d6-8b35bf99a2a0.jpg?1592710770
Herald of the Pantheon,2,2018,2.38,#087500,https://cards.scryfall.io/normal/front/8/c/8c344783-63ca-42d0-9cba-aaaa1bc3b622.jpg?1592710930
High Priest of Penance,2,2018,0.22,#d78f42,https://cards.scryfall.io/normal/front/b/1/b1b784b2-27a8-4101-a05f-1d60f6f9b72d.jpg?1592711118
Hydra Omnivore,6,2018,2.51,#087500,https://cards.scryfall.io/normal/front/1/5/15f046d7-092c-4cac-8f9f-b284457620b8.jpg?1592710941
Inkwell Leviathan,9,2018,0.39,#341aff,https://cards.scryfall.io/normal/front/0/6/06ae6a96-b01a-4ba3-b8c1-87ef56ace103.jpg?1592710580
Isolated Watchtower,0,2018,1.66,#8c8d8b,https://cards.scryfall.io/normal/front/9/e/9ee3c4f0-ec6b-48cd-b1be-4620aea337d6.jpg?1592710377
Jeskai Infiltrator,3,2018,0.07,#341aff,https://cards.scryfall.io/normal/front/4/e/4efcf6ba-e466-4947-94b2-725cc77b6e05.jpg?1592710590
Lavalanche,3,2018,0.2,#d78f42,https://cards.scryfall.io/normal/front/b/a/bae0c85b-c597-4502-971c-186a78b47673.jpg?1592711123
Magmaquake,2,2018,0.12,#ff1a1a,https://cards.scryfall.io/normal/front/9/0/90dcbc8e-e013-4501-a89b-0e5d5dc1298b.jpg?1592710775
Magus of the Balance,2,2018,0.28,#ffffff,https://cards.scryfall.io/normal/front/d/9/d90b230d-7d73-4066-87cc-f8f26b09d10e.jpg?1592710056
Martial Coup,2,2018,0.31,#ffffff,https://cards.scryfall.io/normal/front/c/1/c1963e9f-94e4-44fa-943f-ae726438408b.jpg?1592710449
Mimic Vat,3,2018,0.34,#8c8d8b,https://cards.scryfall.io/normal/front/d/1/d10802a6-f6dc-4b05-9c07-00a71891c608.jpg?1592711267
Mirrorworks,5,2018,1.87,#8c8d8b,https://cards.scryfall.io/normal/front/9/9/99fff4f2-1a12-4bb5-9904-6c058e5ed595.jpg?1592711279
Moldgraf Monstrosity,7,2018,0.46,#087500,https://cards.scryfall.io/normal/front/b/2/b20a1d49-699d-413e-985b-7890f3e7115e.jpg?1592710957
Moonlight Bargain,5,2018,0.78,#000000,https://cards.scryfall.io/normal/front/6/6/662097e6-355f-4192-9fa7-4b8c22346a64.jpg?1592710711
Mosswort Bridge,0,2018,0.38,#087500,https://cards.scryfall.io/normal/front/b/4/b4f80d5f-539b-4abf-909b-be710d95a2a1.jpg?1592711596
Myr Battlesphere,7,2018,0.36,#8c8d8b,https://cards.scryfall.io/normal/front/8/8/88d33b63-9a49-4c67-9932-270997f6625b.jpg?1592711285
Myth Unbound,3,2018,3.81,#087500,https://cards.scryfall.io/normal/front/b/8/b88ca71b-de1f-497c-b094-8fe954cf8223.jpg?1592710213
Nesting Dragon,5,2018,9.65,#ff1a1a,https://cards.scryfall.io/normal/front/8/b/8b027eb1-9010-4700-a941-fa024a688d3e.jpg?1592710166
Night Incarnate,5,2018,0.44,#000000,https://cards.scryfall.io/normal/front/c/6/c665b8b7-166f-4651-9a76-9e89695343ee.jpg?1592710127
Nylea's Colossus,7,2018,4.61,#087500,https://cards.scryfall.io/normal/front/5/c/5cf50d41-02ce-4a39-b3a0-82ddd7277fca.jpg?1592710219
Octopus Umbra,5,2018,3.04,#341aff,https://cards.scryfall.io/normal/front/9/e/9efcf24c-ad57-4320-9b85-c838f5ed659b.jpg?1592710092
Phyrexian Delver,5,2018,2.67,#000000,https://cards.scryfall.io/normal/front/d/e/de66606d-6fe2-4c63-8d27-e808da7d4980.jpg?1592710718
Phyrexian Rebirth,6,2018,0.29,#ffffff,https://cards.scryfall.io/normal/front/7/1/71c378ae-9704-4569-812b-62f1f6243fed.jpg?1592710455
Primordial Mist,5,2018,0.83,#341aff,https://cards.scryfall.io/normal/front/e/6/e6e8229f-a47e-4492-8f4b-10de141eb821.jpg?1592710097
Prototype Portal,4,2018,0.59,#8c8d8b,https://cards.scryfall.io/normal/front/e/2/e2ccdd3b-9c39-4785-99b9-64b5de1177be.jpg?1592711307
Psychosis Crawler,5,2018,1.17,#8c8d8b,https://cards.scryfall.io/normal/front/7/a/7ae86ac9-23fd-4585-a65e-8248428362f4.jpg?1592711312
Rampaging Baloths,6,2018,0.26,#087500,https://cards.scryfall.io/normal/front/2/3/23086ce9-b1f6-4642-9146-45d40ad8c74f.jpg?1592710968
Ravenous Slime,3,2018,2.42,#087500,https://cards.scryfall.io/normal/front/5/2/528d8f5e-2d58-4526-875b-21d199267210.jpg?1592710224
Reality Scramble,4,2018,0.49,#ff1a1a,https://cards.scryfall.io/normal/front/3/4/34337c23-5dad-4ea3-84e9-aae7e34b2b17.jpg?1592710171
Retrofitter Foundry,1,2018,14.34,#8c8d8b,https://cards.scryfall.io/normal/front/5/d/5da578b8-19e6-4068-9336-e7cd33c585f1.jpg?1592710366
Righteous Authority,5,2018,0.21,#d78f42,https://cards.scryfall.io/normal/front/8/f/8fd3341d-38e4-4dc0-9e95-34cb1f796e7e.jpg?1592711147
Rubblehulk,6,2018,0.18,#d78f42,https://cards.scryfall.io/normal/front/e/3/e3bfd66f-8269-4765-87f3-38fcc25435be.jpg?1592711153
Ruinous Path,3,2018,0.14,#000000,https://cards.scryfall.io/normal/front/7/7/771305ca-f33d-4498-8e21-152ced7317ef.jpg?1592710729
Saheeli's Artistry,6,2018,0.22,#341aff,https://cards.scryfall.io/normal/front/0/2/02e746ba-953b-417c-85fa-cd301bc05205.jpg?1592710633
Saheeli's Directive,3,2018,2.64,#ff1a1a,https://cards.scryfall.io/normal/front/4/9/494c32ef-6fce-4330-9e34-a68497ae865e.jpg?1592710176
Scute Mob,1,2018,0.77,#087500,https://cards.scryfall.io/normal/front/2/8/28d10cf2-c40d-4748-add0-f9cdd606030c.jpg?1592710986
Scuttling Doom Engine,6,2018,0.16,#8c8d8b,https://cards.scryfall.io/normal/front/7/a/7ad0dfdd-2075-4a42-976b-e493246bc61c.jpg?1592711322
Seer's Sundial,4,2018,0.15,#8c8d8b,https://cards.scryfall.io/normal/front/a/9/a92ce027-7a80-42ea-8c27-d2d455989b65.jpg?1592711334
Serra Avatar,7,2018,0.48,#ffffff,https://cards.scryfall.io/normal/front/6/f/6ff6cd2f-3cef-408d-82a9-45338469f390.jpg?1592710473
Sharding Sphinx,6,2018,0.27,#341aff,https://cards.scryfall.io/normal/front/7/3/7367a533-0555-4b5d-b07d-aa58d37894dd.jpg?1592710638
Sigil of the Empty Throne,5,2018,1.45,#ffffff,https://cards.scryfall.io/normal/front/f/c/fce23fc9-3135-4537-a4b7-58f1334323b3.jpg?1592710479
Silent-Blade Oni,7,2018,0.56,#d78f42,https://cards.scryfall.io/normal/front/f/0/f0016f82-f428-4ee4-bf60-0199b22b8453.jpg?1592711163
Silent Sentinel,7,2018,0.11,#ffffff,https://cards.scryfall.io/normal/front/7/3/73798b01-fcbc-4dc0-9fde-6a618da185f2.jpg?1592710485
Skull Storm,9,2018,0.67,#000000,https://cards.scryfall.io/normal/front/0/5/05e95b4c-1b59-4eec-8392-794b35202aad.jpg?1592710132
Soul of Innistrad,6,2018,0.25,#000000,https://cards.scryfall.io/normal/front/c/3/c3221d23-3130-4737-9fdd-1598d2722d04.jpg?1592710734
Soul of New Phyrexia,6,2018,2.15,#8c8d8b,https://cards.scryfall.io/normal/front/b/b/bb5adf9b-7344-4410-87d5-e425b4b1023f.jpg?1592711345
Sower of Discord,6,2018,11.45,#000000,https://cards.scryfall.io/normal/front/b/1/b111df04-7687-47f9-8ffc-5cf25bc3e9bf.jpg?1592710138
Spawning Grounds,8,2018,0.19,#087500,https://cards.scryfall.io/normal/front/4/6/46106777-e366-47da-b8ba-b010ac96f1fe.jpg?1592710998
Sphinx of Jwar Isle,6,2018,0.12,#341aff,https://cards.scryfall.io/normal/front/a/3/a38387c9-cee0-4ec1-800a-877d6a7edc2d.jpg?1592710649
Sphinx of Uthuun,7,2018,0.09,#341aff,https://cards.scryfall.io/normal/front/1/e/1e31e8c5-1d7c-4e23-91fa-92adefe57347.jpg?1592710654
Steel Hellkite,6,2018,0.49,#8c8d8b,https://cards.scryfall.io/normal/front/5/5/559d3dfb-b5c0-4f1b-880d-4182028fe97c.jpg?1592711350
Terminus,6,2018,0.92,#ffffff,https://cards.scryfall.io/normal/front/c/7/c726193f-e7bf-45b0-8eb5-2e9f62f5e7b0.jpg?1592710497
Thopter Assembly,6,2018,0.45,#8c8d8b,https://cards.scryfall.io/normal/front/b/7/b743c4d6-8bf6-4250-a9c0-d85b0d38572d.jpg?1592711361
Thopter Spy Network,4,2018,1.06,#341aff,https://cards.scryfall.io/normal/front/e/d/edee5a68-21c3-47a6-84b7-a12748760943.jpg?1592710670
Treasure Nabber,3,2018,10.35,#ff1a1a,https://cards.scryfall.io/normal/front/6/c/6c6049a0-2c13-41ae-8c73-978be8b13031.jpg?1592710182
Turntimber Sower,3,2018,1.97,#087500,https://cards.scryfall.io/normal/front/c/f/cf2e7201-8dd9-4837-a472-b72050b65a8e.jpg?1592710230
Unwinding Clock,4,2018,14.49,#8c8d8b,https://cards.scryfall.io/normal/front/c/3/c3fd1a59-4ade-459f-90d2-1fc67d6d1384.jpg?1592711373
Utter End,4,2018,0.24,#d78f42,https://cards.scryfall.io/normal/front/9/7/978c548e-adea-48c8-8af4-94cac2691a31.jpg?1592711174
Varchild- Betrayer of Kjeldor,3,2018,3.8,#ff1a1a,https://cards.scryfall.io/normal/front/7/8/7849b360-afad-4f50-b455-3d118f7bfcd0.jpg?1592710187
Vedalken Humiliator,4,2018,0.7,#341aff,https://cards.scryfall.io/normal/front/0/3/039dff9a-881f-4a3d-8680-7f560ef0ea7e.jpg?1592710103
Whiptongue Hydra,6,2018,0.86,#087500,https://cards.scryfall.io/normal/front/0/0/0005c844-787c-4f0c-8d25-85cec151642b.jpg?1592710235
Windgrace's Judgment,5,2018,0.81,#d78f42,https://cards.scryfall.io/normal/front/d/8/d8b8f56c-091f-4932-9216-af58f7ea4bd7.jpg?1592710315
Winds of Rath,5,2018,0.24,#ffffff,https://cards.scryfall.io/normal/front/f/1/f1d10f75-3ee1-456a-a858-17c07ff020d2.jpg?1592710510
Worm Harvest,5,2018,0.23,#d78f42,https://cards.scryfall.io/normal/front/3/6/36b5c006-115f-441e-84d4-fbff390a2c00.jpg?1592711180
Xantcha- Sleeper Agent,3,2018,9.87,#d78f42,https://cards.scryfall.io/normal/front/8/9/89b03b9a-7e20-47cb-bc64-23513acea855.jpg?1592710322
Yuriko- the Tiger's Shadow,3,2018,8.35,#d78f42,https://cards.scryfall.io/normal/front/3/b/3bd81ae6-e628-447a-a36b-597e63ede295.jpg?1592710334
