name,cmc,release_year,price,color,image
Frogkin Kidnapper,2,2021,1.21,#000000,https://cards.scryfall.io/normal/front/6/6/66ba12a2-5a0a-4833-8e43-443d01172be3.jpg?1629919453
Frontier Explorer,1,2021,0.5,#ffffff,https://cards.scryfall.io/normal/front/4/5/45e8bd31-06c3-4139-a4d2-4cdc5a4180c0.jpg?1629918768
Generated Horizons,4,2021,0.67,#087500,https://cards.scryfall.io/normal/front/c/a/ca470050-d2d0-4b1a-ae53-9069750f068e.jpg?1629920007
Geometric Weird,1,2021,0.28,#ff1a1a,https://cards.scryfall.io/normal/front/8/1/81f7dcea-24c1-4952-9148-bca48126a6ff.jpg?1629919883
Gold Mine,0,2021,0.81,#8c8d8b,https://cards.scryfall.io/normal/front/3/b/3bffc128-c340-4e1f-b813-04e7b9e72b9e.jpg?1629920684
Golgari Death Swarm,5,2021,0.34,#d78f42,https://cards.scryfall.io/normal/front/2/6/26f487c4-364c-4c55-8b7a-17fe1a0ce7af.jpg?1629920274
Gorilla Tactics,2,2021,0.58,#087500,https://cards.scryfall.io/normal/front/2/b/2b3fdb5f-57a6-45e6-877d-0f32072bf24d.jpg?1629920786
Graveyard Dig,2,2021,0.36,#d78f42,https://cards.scryfall.io/normal/front/c/e/ce757886-c121-4e11-a7ac-2e63913f5b1c.jpg?1635447485
Growth Charm,3,2021,0.71,#087500,https://cards.scryfall.io/normal/front/b/6/b6166fc2-50c1-4b46-933b-dcb47efe3470.jpg?1629920053
Gunk Slug,3,2021,0.7,#000000,https://cards.scryfall.io/normal/front/7/0/708676ac-e08e-4e5d-b3ea-b28d10225bb0.jpg?1629919472
High Troller,4,2021,0.52,#ff1a1a,https://cards.scryfall.io/normal/front/8/9/896e3f4e-720a-45f1-a2a8-bb9c960a9e11.jpg?1629919651
How to Keep an Izzet Mage Busy,1,2021,0.65,#d78f42,https://cards.scryfall.io/normal/front/1/f/1f415b37-c4fd-4d45-94fb-913f7e4c315b.jpg?1629920311
Imaginary Friends,2,2021,0.5,#ffffff,https://cards.scryfall.io/normal/front/d/7/d7f925e4-1306-41f6-8717-ecc1cccbdaa3.jpg?1629918784
Impatient Iguana,2,2021,0.55,#ff1a1a,https://cards.scryfall.io/normal/front/d/c/dceaa55f-92fc-4ce1-b0f9-bb2616b2b2d4.jpg?1629919667
Innocuous Insect,3,2021,0.7,#341aff,https://cards.scryfall.io/normal/front/1/9/19230095-1e80-42fe-9f1f-b14685ce3879.jpg?1629919079
Inspirational Antelope,2,2021,0.32,#087500,https://cards.scryfall.io/normal/front/f/1/f11cf298-d810-4ee6-8334-78bf2b4c6b39.jpg?1629920070
Interplanar Brushwagg,4,2021,0.76,#087500,https://cards.scryfall.io/normal/front/3/8/38da4dc4-f076-4abc-8436-58dc3751164f.jpg?1629920085
Jasconian Isle,0,2021,0.35,#341aff,https://cards.scryfall.io/normal/front/5/6/5695b1a8-17bd-495d-8fbf-17948f55ea65.jpg?1629920702
Kaya- Ghost Haunter,4,2021,0.68,#d78f42,https://cards.scryfall.io/normal/front/6/1/6172808a-b5b7-4738-9583-79d6996c8114.jpg?1629920327
Khod- Etlan Shiis Envoy,3,2021,0.77,#341aff,https://cards.scryfall.io/normal/front/f/1/f17671ec-7ace-4a16-a135-4dfe21995c14.jpg?1629919098
Krosan Adaptation,1,2021,0.39,#087500,https://cards.scryfall.io/normal/front/3/f/3f0b511e-3f36-479d-818a-83420e7080b4.jpg?1629920100
Lantern of Undersight,1,2021,0.53,#8c8d8b,https://cards.scryfall.io/normal/front/e/7/e74883f8-91c5-4036-b978-68f51d45940c.jpg?1629920514
Largepox,4,2021,0.82,#000000,https://cards.scryfall.io/normal/front/7/7/775e81e5-4dcb-4625-9aa1-5b98b218fe53.jpg?1629919488
Lazier Goblin,1,2021,0.37,#ff1a1a,https://cards.scryfall.io/normal/front/1/d/1de1ee2d-e564-4772-8b2f-8f16223ca3b1.jpg?1629919683
Learned Learner,1,2021,0.26,#341aff,https://cards.scryfall.io/normal/front/d/7/d79dfe83-2385-4a80-b505-67171f692049.jpg?1629919114
Lightning Colt,5,2021,0.44,#ff1a1a,https://cards.scryfall.io/normal/front/1/b/1b7a9707-24fc-4214-8572-7ca47575b782.jpg?1629919699
Loopy Lobster,3,2021,0.43,#341aff,https://cards.scryfall.io/normal/front/e/f/ef2c9489-8800-4d04-aedc-d9c4b0ea9c6a.jpg?1629919131
Louvaq- the Aberrant,4,2021,0.58,#d78f42,https://cards.scryfall.io/normal/front/2/c/2c25fc98-fa05-4c1a-80ca-ff5cb2a53a46.jpg?1629920342
Mana Abundance,3,2021,0.88,#ff1a1a,https://cards.scryfall.io/normal/front/c/6/c63f3eba-bc92-4119-94bd-cf95ac91c9ad.jpg?1629919714
Maro's Gone Nuts,2,2021,1.29,#087500,https://cards.scryfall.io/normal/front/4/7/4762ac9c-665a-4a22-8702-e883b97f1d5f.jpg?1629920116
Memory Bank,2,2021,0.3,#341aff,https://cards.scryfall.io/normal/front/3/a/3a876fad-032a-419c-b8e9-5ddc5e1afbb2.jpg?1629919146
Metagamer,2,2021,0.21,#ffffff,https://cards.scryfall.io/normal/front/e/5/e51b577f-f950-4059-af3a-99d5066d92c2.jpg?1629918798
Mirrored Lotus,0,2021,3.17,#8c8d8b,https://cards.scryfall.io/normal/front/3/d/3dff3583-a8bd-4a50-a203-0b2f069c5a32.jpg?1629920536
Noxious Bayou,0,2021,0.81,#d78f42,https://cards.scryfall.io/normal/front/d/f/df362eee-2ead-4a47-8b23-66dd4113d9f9.jpg?1629920720
One with Death,1,2021,2.81,#000000,https://cards.scryfall.io/normal/front/e/b/eb9963e0-a22a-4a64-aa0c-b7c67c5fee96.jpg?1629919504
Patient Turtle,4,2021,0.49,#087500,https://cards.scryfall.io/normal/front/4/1/411545ae-952c-458e-a11d-c548617dad38.jpg?1629920132
Personal Decoy,7,2021,3.57,#d78f42,https://cards.scryfall.io/normal/front/d/f/df46b3ce-3a40-45a1-9bd6-46e6b64e5f64.jpg?1629920360
Pick Your Poison,5,2021,0.25,#d78f42,https://cards.scryfall.io/normal/front/b/7/b7656890-7fb0-4392-9600-dc1da3a17353.jpg?1629920374
Pithing Spyglass,2,2021,0.61,#8c8d8b,https://cards.scryfall.io/normal/front/f/4/f45f1ed9-3323-424f-ab40-0c2d93e255cd.jpg?1629920551
Plane-Merge Elf,5,2021,0.47,#087500,https://cards.scryfall.io/normal/front/e/6/e6047d50-84bd-4095-af6c-eae6e9480ed7.jpg?1629920148
Planequake,1,2021,0.28,#ff1a1a,https://cards.scryfall.io/normal/front/6/e/6e9b56b4-80ab-4b1a-9af1-41e10f914b72.jpg?1629919729
Priority Avenger,4,2021,0.35,#ffffff,https://cards.scryfall.io/normal/front/8/b/8b4077cc-a787-4869-8b0d-b22f7448196d.jpg?1629918843
Problematic Volcano,3,2021,0.52,#ff1a1a,https://cards.scryfall.io/normal/front/9/c/9c070dd0-d349-4eca-b066-cb1383227a03.jpg?1629919744
Puresteel Angel,8,2021,0.45,#8c8d8b,https://cards.scryfall.io/normal/front/3/8/383a5b1f-f3d3-41f4-9bd3-a30e093047b3.jpg?1629920566
Queue of Beetles,4,2021,0.51,#ff1a1a,https://cards.scryfall.io/normal/front/9/8/9822f3d1-30bc-4504-96a2-a6bd2c587ba9.jpg?1629919761
Ral's Vanguard,0,2021,0.33,#8c8d8b,https://cards.scryfall.io/normal/front/1/5/15b1b76e-7320-4f7f-8390-7d36be65b4e6.jpg?1629918676
Recycla-bird,1,2021,0.44,#341aff,https://cards.scryfall.io/normal/front/6/6/668e28ed-151b-4e83-a114-d39cfdc56fd4.jpg?1629919162
Red Herring,2,2021,0.65,#d78f42,https://cards.scryfall.io/normal/front/d/9/d991ff8b-db6e-411b-95fd-bfb3c78d95cf.jpg?1629919774
Rift,0,2021,0.54,#8c8d8b,https://cards.scryfall.io/normal/front/c/3/c3a444c7-116a-4faf-9092-0d735c083ece.jpg?1629920735
Ruff- Underdog Champ,4,2021,0.78,#ffffff,https://cards.scryfall.io/normal/front/1/4/143052c4-a59a-4bb7-afff-ac38b23d820f.jpg?1629918859
Sarah's Wings,1,2021,0.39,#ffffff,https://cards.scryfall.io/normal/front/0/f/0fbda632-3b01-4bf4-9170-f10faa12a0ee.jpg?1629918874
Scaled Destruction,6,2021,0.55,#ffffff,https://cards.scryfall.io/normal/front/5/d/5dfd7523-79ef-471b-b65c-aa0a737b489d.jpg?1629918890
Seasoned Weaponsmith,3,2021,0.55,#ff1a1a,https://cards.scryfall.io/normal/front/6/7/6782d565-0043-4cca-b60e-7a0ff433cf6b.jpg?1629919792
Seek Bolas's Counsel,3,2021,0.89,#d78f42,https://cards.scryfall.io/normal/front/e/d/edf62ee7-1800-4748-87a8-0432635b4f60.jpg?1651751020
Siege Elemental,6,2021,0.59,#ff1a1a,https://cards.scryfall.io/normal/front/2/1/21c15636-2865-4837-aa80-8e624dfedd28.jpg?1629919808
Slivdrazi Monstrosity,6,2021,21.94,#d78f42,https://cards.scryfall.io/normal/front/0/0/008e066b-ca19-4c86-9865-d0d2662c0e50.jpg?1629920450
Sliv-Mizzet- Hivemind,6,2021,9.18,#d78f42,https://cards.scryfall.io/normal/front/e/a/eabd821e-bcfd-4dc1-a724-05e62a8a57d8.jpg?1629920405
Smelt // Herd // Saw,1,2021,0.45,#d78f42,https://cards.scryfall.io/normal/front/0/9/097165ee-f959-49e3-a5c1-f78043e538d9.jpg?1629920422
Soulmates,3,2021,1.44,#087500,https://cards.scryfall.io/normal/front/9/c/9c61010b-368d-43b0-8ced-75d30d50a1f8.jpg?1640823474
Spellmorph Raise Dead,1,2021,0.64,#000000,https://cards.scryfall.io/normal/front/8/a/8a5e3882-af37-4a8b-b41b-c1c064f4dbf9.jpg?1629919519
Squidnapper,5,2021,0.6,#341aff,https://cards.scryfall.io/normal/front/c/b/cbe69f7e-e881-4698-8313-ce49b8873d2e.jpg?1629919182
Stack of Paperwork,1,2021,1.33,#ffffff,https://cards.scryfall.io/normal/front/0/2/02407c86-620e-406b-97e4-bd4591b92be8.jpg?1629918908
Start // Fire,3,2021,0.3,#d78f42,https://cards.scryfall.io/normal/front/e/2/e244eac9-8b94-4ac9-8dfd-744598148cd3.jpg?1663783310
Sunimret,6,2021,0.58,#000000,https://cards.scryfall.io/normal/front/6/d/6d1a29bb-23e2-429f-bfb6-28eee0aac14a.jpg?1629919534
Swarm of Locus,2,2021,0.28,#000000,https://cards.scryfall.io/normal/front/c/2/c2536a4f-9e73-482b-8c1b-71974ef8950c.jpg?1629919551
Taiga Stadium,0,2021,0.85,#d78f42,https://cards.scryfall.io/normal/front/f/3/f3ec00cc-69b7-4fa9-84e4-a5969fb3745e.jpg?1629920754
The Grand Tour,2,2021,0.56,#341aff,https://cards.scryfall.io/normal/front/8/9/89476a59-f75d-4037-80af-a59d54df82c4.jpg?1629919202
Throat Wolf,3,2021,0.49,#ff1a1a,https://cards.scryfall.io/normal/front/1/4/144280de-1493-41e5-a537-83339c1ae26e.jpg?1629919823
Tibalt the Chaotic,3,2021,2.88,#ff1a1a,https://cards.scryfall.io/normal/front/2/c/2cc3ac26-9bf4-4bf0-b529-fe74be65660e.jpg?1629919838
Time Sidewalk,8,2021,0.9,#341aff,https://cards.scryfall.io/normal/front/c/6/c6314a8b-d14a-4bd7-a43f-7ec17d07059e.jpg?1629919219
Transcantation,2,2021,1.11,#ff1a1a,https://cards.scryfall.io/normal/front/f/2/f2baeadc-bceb-458d-8cf2-cdf1104d5190.jpg?1629919854
Trial and Error,2,2021,0.35,#ff1a1a,https://cards.scryfall.io/normal/front/5/e/5ea53e12-bc2c-461d-b49c-79205a4beb27.jpg?1629919869
Truth or Dare,3,2021,0.55,#341aff,https://cards.scryfall.io/normal/front/6/c/6cdfd834-edf0-4ed0-89ba-5f39c1a15cf2.jpg?1629919237
Underdark Beholder,6,2021,0.66,#000000,https://cards.scryfall.io/normal/front/0/c/0c90c19d-7b29-4006-98e5-784ef60e1d82.jpg?1629919568
Unicycle,2,2021,1.07,#8c8d8b,https://cards.scryfall.io/normal/front/1/d/1d089e8e-0c9e-4c90-8429-f11fef441ef5.jpg?1629920583
Vazal- the Compleat,6,2021,0.71,#087500,https://cards.scryfall.io/normal/front/b/3/b3aa63b1-5801-44d9-945c-dfcec0c56efe.jpg?1629920180
Visitor from Planet Q,2,2021,0.68,#341aff,https://cards.scryfall.io/normal/front/2/6/262a6b0a-6af1-4390-8801-334b2ce5bec0.jpg?1629919257
Waste Land,0,2021,0.66,#8c8d8b,https://cards.scryfall.io/normal/front/3/7/37a5dad0-ad6e-4b7e-8a55-b0aa5b1a8209.jpg?1629920770
Weaponized Scrap,4,2021,0.5,#8c8d8b,https://cards.scryfall.io/normal/front/a/8/a86bb923-8772-40f1-a823-b0801174b803.jpg?1629920599
Whammy Burn,1,2021,0.7,#ff1a1a,https://cards.scryfall.io/normal/front/8/2/82b597b2-951c-4fd1-832c-307c4c894035.jpg?1629919901
Witty Demon,3,2021,0.45,#000000,https://cards.scryfall.io/normal/front/7/4/7492492a-418d-4fac-91fe-e1f709c2208a.jpg?1629919583
Wizened Arbiter,2,2021,0.37,#ffffff,https://cards.scryfall.io/normal/front/e/9/e9edf0b1-0889-4c50-b7b8-a0136104699c.jpg?1629918923
Wrath of Sod,4,2021,0.5,#d78f42,https://cards.scryfall.io/normal/front/5/b/5bed9822-f35f-4a11-846a-1a3ed87044c3.jpg?1629920465
Xyru Specter,4,2021,0.72,#000000,https://cards.scryfall.io/normal/front/3/5/35db376d-187c-4f88-a784-4cfde5292499.jpg?1651122905
Yawgmoth's Testament,3,2021,1.23,#000000,https://cards.scryfall.io/normal/front/9/5/9528519a-a26c-4c55-87c3-6b3fb7d23f52.jpg?1630026073
You're in Command,2,2021,0.42,#ffffff,https://cards.scryfall.io/normal/front/f/8/f8604945-8dbb-47d1-a56c-9dcd84d2a6e7.jpg?1629918939
Zyym- Mesmeric Lord,4,2021,0.68,#d78f42,https://cards.scryfall.io/normal/front/7/1/71615ac1-0df6-452e-a14e-237c35bac09f.jpg?1629920481
