name,cmc,release_year,price,color,image,type_line,artist
Phyrexian Tyranny,3,2001,1.04,#d78f42,https://cards.scryfall.io/normal/front/e/8/e8440ca8-73ca-462b-a735-f6fb3d0de603.jpg?1562944003,Enchantment,Kev Walker
Planar Overlay,3,2001,0.31,#341aff,https://cards.scryfall.io/normal/front/1/3/1315fef0-234e-44f5-a7a3-bf3db78943c3.jpg?1562899021,Sorcery,Ron Walotsky
Planeswalker's Favor,3,2001,0.28,#087500,https://cards.scryfall.io/normal/front/b/3/b3387540-93bf-451e-8e7a-fc78caab42b0.jpg?1562932770,Enchantment,Rebecca Guay
Planeswalker's Fury,3,2001,0.29,#ff1a1a,https://cards.scryfall.io/normal/front/6/f/6fa09e3a-bc7e-4292-aa5d-ce97c1b1f79f.jpg?1562918470,Enchantment,Christopher Moeller
Planeswalker's Mirth,3,2001,0.29,#ffffff,https://cards.scryfall.io/normal/front/0/2/0205d094-c846-4aa0-ade8-2a52c57b11da.jpg?1562895411,Enchantment,John Matson
Planeswalker's Mischief,3,2001,0.33,#341aff,https://cards.scryfall.io/normal/front/7/9/79aa232c-3f16-4c68-99dc-09a7aeef477b.jpg?1562920574,Enchantment,Pete Venters
Planeswalker's Scorn,3,2001,0.26,#000000,https://cards.scryfall.io/normal/front/8/e/8ed08376-836f-4313-83d0-481895ead9da.jpg?1603719281,Enchantment,Glen Angus
Questing Phelddagrif,4,2001,0.82,#d78f42,https://cards.scryfall.io/normal/front/c/e/cea4cfef-6736-42a5-9f3e-10de8d0cd8d3.jpg?1562938708,Creature — Phelddagrif,Matt Cavotta
Quirion Dryad,2,2001,0.37,#087500,https://cards.scryfall.io/normal/front/f/6/f6841ae6-b15f-488e-9cae-2cc5ec668278.jpg?1562947018,Creature — Dryad,Don Hazeltine
Radiant Kavu,3,2001,0.28,#d78f42,https://cards.scryfall.io/normal/front/1/5/153077a8-38c0-44aa-9b84-cdd9ade50ad6.jpg?1562899445,Creature — Kavu,Ron Spencer
Samite Elder,3,2001,0.51,#ffffff,https://cards.scryfall.io/normal/front/b/3/b3c5dccc-2a48-4dcc-a796-fa6fdc11a14e.jpg?1562932938,Creature — Human Cleric,Terese Nielsen
Shivan Wurm,5,2001,1.89,#d78f42,https://cards.scryfall.io/normal/front/4/b/4bc72997-78b0-47aa-a029-bf55f77c3e73.jpg?1562910882,Creature — Wurm,Scott M. Fischer
Skyship Weatherlight,4,2001,2.92,#8c8d8b,https://cards.scryfall.io/normal/front/6/3/63f5498b-bb12-48ec-811b-b52e45ffddaf.jpg?1586450703,Legendary Artifact,Mark Tedin
Sunken Hope,5,2001,0.36,#341aff,https://cards.scryfall.io/normal/front/5/f/5f12ac0c-cfe6-4f08-b6df-20be4ce83e8c.jpg?1562914881,Enchantment,Greg Staples
Tahngarth- Talruum Hero,5,2001,1.34,#ff1a1a,https://cards.scryfall.io/normal/front/c/1/c1778f37-af01-4f8c-ab9d-a4c60abf7e78.jpg?1586450735,Legendary Creature — Minotaur Warrior,Dave Dorman
Urza's Guilt,4,2001,0.54,#d78f42,https://cards.scryfall.io/normal/front/d/4/d429233e-1cf9-4f87-b191-894a73e7a876.jpg?1562939878,Sorcery,Paolo Parente
Waterspout Elemental,5,2001,0.25,#341aff,https://cards.scryfall.io/normal/front/4/2/425156e6-8eee-4bff-8f2f-86edd9a4f73b.jpg?1562908695,Creature — Elemental,Mark Romanoski
