name,cmc,release_year,price,color,image
Disrupting Scepter,3,1993,60.0,#8c8d8b,https://cards.scryfall.io/normal/front/0/c/0c58f236-0b2c-4b71-8819-1beaea7ded17.jpg?1559592096
Drain Power,2,1993,39.94,#341aff,https://cards.scryfall.io/normal/front/6/1/6123f833-236d-4c61-b543-4ac662759336.jpg?1559592094
Earthquake,1,1993,72.48,#ff1a1a,https://cards.scryfall.io/normal/front/1/d/1dba16d3-292d-430c-88cc-c49ded13effb.jpg?1559592191
Elvish Archers,2,1993,57.55,#087500,https://cards.scryfall.io/normal/front/0/f/0fad0e0d-f34a-45ff-9f01-e6ac10b6928f.jpg?1559592203
Farmstead,3,1993,41.45,#ffffff,https://cards.scryfall.io/normal/front/3/d/3d79940b-9384-4009-8b74-3d56a2c5a8a5.jpg?1559592249
Fastbond,1,1993,165.25,#087500,https://cards.scryfall.io/normal/front/6/4/64b52b42-e2af-4040-b7ba-34cc292af7ef.jpg?1559592189
Forcefield,3,1993,630.55,#8c8d8b,https://cards.scryfall.io/normal/front/2/3/239a5d29-95cf-468a-8b07-aea1f7dc8d52.jpg?1559592176
Force of Nature,6,1993,51.52,#087500,https://cards.scryfall.io/normal/front/2/4/247a2ba4-aa5d-4970-b886-90196f684f80.jpg?1559592179
Fork,2,1993,143.23,#ff1a1a,https://cards.scryfall.io/normal/front/a/8/a877d692-018b-4a08-ab6f-9707b267f6fd.jpg?1559591935
Fungusaur,4,1993,67.99,#087500,https://cards.scryfall.io/normal/front/1/a/1a34fc9e-96cf-40f2-adb9-ac5085d140af.jpg?1559592175
Gaea's Liege,6,1993,47.7,#087500,https://cards.scryfall.io/normal/front/5/e/5eb712ea-c9f5-4831-9e1e-22bf5a75d426.jpg?1559592173
Gauntlet of Might,4,1993,955.0,#ff1a1a,https://cards.scryfall.io/normal/front/4/0/407650c3-9388-45c3-a599-6929c7d6e5bd.jpg?1559592172
Goblin King,3,1993,107.81,#ff1a1a,https://cards.scryfall.io/normal/front/1/9/1954e618-b4ac-48d8-9218-b29878bae710.jpg?1559592166
Granite Gargoyle,3,1993,72.33,#ff1a1a,https://cards.scryfall.io/normal/front/0/1/01116585-a8c7-4619-b0a6-fcfe78fdaf3c.jpg?1587931000
Helm of Chatzuk,1,1993,20.41,#8c8d8b,https://cards.scryfall.io/normal/front/b/0/b0d2c643-39cc-47f8-9f70-327f004c1373.jpg?1559591914
Howling Mine,2,1993,134.96,#8c8d8b,https://cards.scryfall.io/normal/front/c/6/c69d4007-d26b-442b-9c34-d3780c46c5f6.jpg?1559591890
Illusionary Mask,2,1993,263.6,#8c8d8b,https://cards.scryfall.io/normal/front/a/2/a274a381-4eb0-4e27-aff4-4d94e61b726a.jpg?1559591826
Island Sanctuary,2,1993,55.4,#ffffff,https://cards.scryfall.io/normal/front/d/5/d5726f8d-4467-4ab9-8931-432c0cefcbf4.jpg?1559592148
Jade Monolith,4,1993,9.79,#8c8d8b,https://cards.scryfall.io/normal/front/8/8/88c6101a-09af-423e-881f-09aa1e01d2a2.jpg?1559591933
Jayemdae Tome,4,1993,165.0,#8c8d8b,https://cards.scryfall.io/normal/front/e/4/e470c00b-57ac-48d4-b1e6-74b74872e620.jpg?1559592147
Kormus Bell,4,1993,28.52,#8c8d8b,https://cards.scryfall.io/normal/front/7/3/736e4586-a6c6-42c0-8555-5f09d214e1cb.jpg?1559591955
Kudzu,3,1993,46.5,#087500,https://cards.scryfall.io/normal/front/f/9/f92ec34e-e374-462f-aa9c-257558defb1f.jpg?1559591846
Lich,4,1993,187.79,#000000,https://cards.scryfall.io/normal/front/5/b/5bded615-62bc-40f6-9a54-7c9d0d551d4c.jpg?1559592092
Lifelace,1,1993,20.0,#087500,https://cards.scryfall.io/normal/front/4/4/446558ba-2396-4b9e-b56a-cf2014e7a13c.jpg?1559591864
Living Artifact,1,1993,30.64,#087500,https://cards.scryfall.io/normal/front/4/7/47354179-7048-4329-9c50-ce9d4e714a5b.jpg?1559592086
Living Lands,4,1993,17.86,#087500,https://cards.scryfall.io/normal/front/a/0/a0a8474f-279e-44d7-a062-6dcb556c328d.jpg?1559591932
Lord of Atlantis,2,1993,60.82,#341aff,https://cards.scryfall.io/normal/front/f/a/fa161987-2dd1-4efe-b934-acbd93653169.jpg?1559592083
Lord of the Pit,7,1993,135.87,#000000,https://cards.scryfall.io/normal/front/3/a/3ac3a8d8-47a7-4e47-a16c-109aeccd8d1f.jpg?1559591923
Magical Hack,1,1993,44.81,#341aff,https://cards.scryfall.io/normal/front/7/a/7abc2b06-3613-4e42-bf51-d340d1e70a78.jpg?1559591901
Mahamoti Djinn,6,1993,398.97,#341aff,https://cards.scryfall.io/normal/front/6/6/66d5effc-dc31-485c-91c0-e9a8e2b098af.jpg?1559592081
Manabarbs,4,1993,30.23,#ff1a1a,https://cards.scryfall.io/normal/front/3/c/3c424086-8122-404d-8c3a-f36d455271a7.jpg?1559592192
Mana Flare,3,1993,96.97,#ff1a1a,https://cards.scryfall.io/normal/front/b/f/bf770633-612e-41db-a451-7da802c46e4d.jpg?1559591804
Mana Short,3,1993,84.99,#341aff,https://cards.scryfall.io/normal/front/7/4/743e0f1e-55ab-429a-b9f1-769b008ad06a.jpg?1559592079
Mana Vault,1,1993,181.37,#8c8d8b,https://cards.scryfall.io/normal/front/7/7/778d10e6-251b-4ef3-b9b8-bc23a0d74aed.jpg?1559592078
Meekstone,1,1993,67.33,#8c8d8b,https://cards.scryfall.io/normal/front/2/d/2d1ced0f-a232-4a05-aa59-6e611b52d617.jpg?1559592076
Mind Twist,1,1993,88.19,#000000,https://cards.scryfall.io/normal/front/f/3/f3d7381b-9075-4c9b-adf5-a0d1c26fab67.jpg?1559592072
Mox Jet,0,1993,3388.11,#000000,https://cards.scryfall.io/normal/front/7/0/70d6c02e-0f48-4fb0-94f3-1fc92ee1814f.jpg?1559591936
Mox Ruby,0,1993,3195.89,#ff1a1a,https://cards.scryfall.io/normal/front/2/1/21b7cbae-6647-4f36-b02d-5535ac88b1a6.jpg?1559592252
Natural Selection,1,1993,249.98,#087500,https://cards.scryfall.io/normal/front/3/1/315a6bfb-5417-465f-97d9-e157f5c3cf79.jpg?1559592064
Nether Shadow,2,1993,38.0,#000000,https://cards.scryfall.io/normal/front/1/8/18e057ae-8e60-478c-b047-605dab356835.jpg?1559592063
Nevinyrral's Disk,4,1993,280.0,#8c8d8b,https://cards.scryfall.io/normal/front/8/4/8436c720-ff96-4475-8320-d0d1e0c23f2a.jpg?1559592062
Nightmare,6,1993,100.0,#000000,https://cards.scryfall.io/normal/front/7/4/747d4c99-0287-4138-af13-6244f33d2e57.jpg?1559592232
Northern Paladin,4,1993,116.43,#ffffff,https://cards.scryfall.io/normal/front/3/0/309cd081-13bb-428b-b561-60b7a81c0f1d.jpg?1559591806
Personal Incarnation,6,1993,42.32,#ffffff,https://cards.scryfall.io/normal/front/1/9/19272824-a0a4-4352-8904-a185516c95e1.jpg?1559591870
Pirate Ship,5,1993,46.73,#341aff,https://cards.scryfall.io/normal/front/d/6/d6119988-4797-4993-a75f-e7015c2c6354.jpg?1559591954
Power Surge,2,1993,40.89,#ff1a1a,https://cards.scryfall.io/normal/front/9/8/98ac9e72-603b-43cf-b959-03552c44ae22.jpg?1559592054
Purelace,1,1993,17.12,#ffffff,https://cards.scryfall.io/normal/front/b/d/bd89c79a-668e-4f3c-b248-6f067e6fca65.jpg?1559592053
Raging River,2,1993,303.63,#ff1a1a,https://cards.scryfall.io/normal/front/7/e/7ee63877-056e-413d-932a-a393a4183686.jpg?1559592211
Reverse Damage,3,1993,49.0,#ffffff,https://cards.scryfall.io/normal/front/7/f/7f83f4fa-9c22-4bcb-8de0-f40f208128d1.jpg?1559591918
Righteousness,1,1993,49.94,#ffffff,https://cards.scryfall.io/normal/front/d/d/ddb92543-e601-4575-8e17-84ec0b1edd66.jpg?1559592048
Rock Hydra,2,1993,82.58,#ff1a1a,https://cards.scryfall.io/normal/front/a/a/aae6ce4f-d3ba-4b6c-a9c3-9ecbc7a3d5c8.jpg?1559591818
Roc of Kher Ridges,4,1993,29.08,#ff1a1a,https://cards.scryfall.io/normal/front/7/5/7509b414-aea1-4f87-993a-ee7b9aee509b.jpg?1559591816
Royal Assassin,3,1993,199.99,#000000,https://cards.scryfall.io/normal/front/5/c/5cceb11b-0f70-4749-8a8c-d698cd01cd6e.jpg?1559591843
Savannah,0,1993,450.0,#d78f42,https://cards.scryfall.io/normal/front/3/8/38937c61-280e-457f-aef9-43139446163a.jpg?1559592041
Savannah Lions,1,1993,275.0,#ffffff,https://cards.scryfall.io/normal/front/3/d/3da61fc1-6201-4823-975f-2d4d9f7f3193.jpg?1559591907
Scrubland,0,1993,525.0,#d78f42,https://cards.scryfall.io/normal/front/7/e/7e18d625-0950-4062-8d41-f8b681eff234.jpg?1559591853
Sedge Troll,3,1993,65.25,#d78f42,https://cards.scryfall.io/normal/front/5/a/5a30ed3f-0b21-45ea-83af-339249b4e93e.jpg?1559592206
Shivan Dragon,6,1993,122.81,#ff1a1a,https://cards.scryfall.io/normal/front/f/d/fd4f6e34-3f66-4e10-8170-56039c5f6fcc.jpg?1559591839
Sleight of Mind,1,1993,33.49,#341aff,https://cards.scryfall.io/normal/front/d/1/d1349af8-a709-4535-b532-eb769289906d.jpg?1559591836
Smoke,2,1993,36.72,#ff1a1a,https://cards.scryfall.io/normal/front/4/d/4d2553c0-1105-4eed-baf2-e13f1005dfb7.jpg?1559592028
Stasis,2,1993,137.49,#341aff,https://cards.scryfall.io/normal/front/5/9/5902c2aa-c77c-4c6a-9a1e-77cb9bb53aa1.jpg?1559592205
Sunglasses of Urza,3,1993,99.97,#8c8d8b,https://cards.scryfall.io/normal/front/b/8/b894acd5-818b-4ac5-bbf8-47db2ed9a825.jpg?1559592018
Taiga,0,1993,680.0,#d78f42,https://cards.scryfall.io/normal/front/0/1/01006833-6007-4c16-9ebb-20d31c60a57a.jpg?1559592223
The Hive,5,1993,29.99,#8c8d8b,https://cards.scryfall.io/normal/front/a/f/af5534f0-485e-41f2-bcfa-d65c1a9b86bd.jpg?1559592015
Thoughtlace,1,1993,20.7,#341aff,https://cards.scryfall.io/normal/front/b/8/b8859cf0-e4c3-4044-9674-d0703646d72e.jpg?1559592222
Timber Wolves,1,1993,22.1,#087500,https://cards.scryfall.io/normal/front/0/d/0d24fc87-7b30-4c99-a525-b1746821391c.jpg?1559592199
Timetwister,3,1993,5149.48,#341aff,https://cards.scryfall.io/normal/front/0/1/01bda3d7-122a-48a0-bab3-676c4a557b74.jpg?1559592242
Time Vault,2,1993,977.5,#8c8d8b,https://cards.scryfall.io/normal/front/0/b/0b64dd0f-2e99-41bd-87aa-f623582d64d0.jpg?1559592012
Time Walk,2,1993,2499.0,#341aff,https://cards.scryfall.io/normal/front/a/d/ade7d00d-4e7b-46e9-ace1-63f628a589fc.jpg?1559592011
Tropical Island,0,1993,1143.39,#d78f42,https://cards.scryfall.io/normal/front/8/5/856bf0ba-e5a5-47eb-9a6a-111935088c31.jpg?1559592006
Tundra,0,1993,1215.0,#d78f42,https://cards.scryfall.io/normal/front/0/d/0d08f5e4-d2d3-4659-86d4-a983d80e3b2c.jpg?1559591999
Two-Headed Giant of Foriys,5,1993,169.99,#ff1a1a,https://cards.scryfall.io/normal/front/6/7/67299451-5302-4639-a4bc-6109521a2c0c.jpg?1559591877
Underground Sea,0,1993,833.99,#d78f42,https://cards.scryfall.io/normal/front/b/c/bc98d888-4af3-43a3-b035-40c651057b6e.jpg?1559591998
Verduran Enchantress,3,1993,61.48,#087500,https://cards.scryfall.io/normal/front/5/5/55454150-de1b-4921-9c23-7d10724c2ee7.jpg?1559591920
Vesuvan Doppelganger,5,1993,429.99,#341aff,https://cards.scryfall.io/normal/front/4/0/408ec348-183b-43de-abac-7ae9e3843c10.jpg?1559591850
Veteran Bodyguard,5,1993,199.99,#ffffff,https://cards.scryfall.io/normal/front/8/d/8d693da0-039d-462b-a5cb-d2bb179df65e.jpg?1559591994
Volcanic Eruption,3,1993,57.25,#341aff,https://cards.scryfall.io/normal/front/6/d/6d7c78a4-e3db-42bf-8365-d7a08c26f4a9.jpg?1559591992
Volcanic Island,0,1993,1099.99,#d78f42,https://cards.scryfall.io/normal/front/9/d/9dc7ab05-a5f5-4a02-87e7-3c47be35b5cb.jpg?1559591948
Warp Artifact,2,1993,12.83,#000000,https://cards.scryfall.io/normal/front/d/1/d1320d4a-ecfc-4cd5-bc6b-445f63c17b27.jpg?1559591829
Web,1,1993,59.95,#087500,https://cards.scryfall.io/normal/front/6/f/6fbbac49-9117-4e15-89e8-98387f7511ed.jpg?1559591980
Wheel of Fortune,3,1993,897.74,#ff1a1a,https://cards.scryfall.io/normal/front/4/4/4407fb95-0ed2-4c95-91b9-09eb52bf537e.jpg?1559591976
Will-o'-the-Wisp,1,1993,33.87,#000000,https://cards.scryfall.io/normal/front/7/3/73a2a070-464e-4749-87f1-2df5c8b2a93b.jpg?1587930971
Winter Orb,2,1993,81.99,#8c8d8b,https://cards.scryfall.io/normal/front/e/e/ee9eb598-d2ef-4b3d-8038-bc33dc5e123e.jpg?1559591880
Word of Command,2,1993,294.32,#000000,https://cards.scryfall.io/normal/front/2/3/239c8547-207b-41d1-a2be-8825bfc6ef7f.jpg?1559591975
Wrath of God,4,1993,149.3,#ffffff,https://cards.scryfall.io/normal/front/e/5/e57404bc-44ba-4909-87da-f4a71673168d.jpg?1559591940
Zombie Master,3,1993,66.81,#000000,https://cards.scryfall.io/normal/front/d/9/d9b2accc-11e8-4bfd-97fc-d2f6bcd94c26.jpg?1559591972
