name,cmc,release_year,price,color,image
Leyline of Sanctity,4,2015,7.25,#ffffff,https://cards.scryfall.io/normal/front/b/3/b3346cb1-c593-4221-b27a-fa5d0caf620f.jpg?1562266630
Lodestone Golem,4,2015,0.88,#8c8d8b,https://cards.scryfall.io/normal/front/6/8/683a5707-cddb-494d-9b41-51b4584ded69.jpg?1562263274
Lodestone Myr,4,2015,0.25,#8c8d8b,https://cards.scryfall.io/normal/front/6/1/617ddf01-3678-470d-b009-003d6a561dbf.jpg?1562263066
Long-Forgotten Gohei,3,2015,0.29,#8c8d8b,https://cards.scryfall.io/normal/front/6/7/67ced123-3eb4-405e-b26d-30644f35a5b0.jpg?1562263272
Midnight Banshee,6,2015,1.93,#000000,https://cards.scryfall.io/normal/front/c/7/c7da8f15-ea21-46fd-b24f-f8af4d5d5f1d.jpg?1562267341
Mirran Crusader,3,2015,0.61,#ffffff,https://cards.scryfall.io/normal/front/f/7/f7c34f5d-0430-4036-a633-1a68a0d2fc65.jpg?1562269341
Mirror Entity,3,2015,0.57,#ffffff,https://cards.scryfall.io/normal/front/9/a/9a9819bc-5da2-4b0c-b5d4-c99b2914bb6f.jpg?1562265272
Mox Opal,0,2015,63.56,#8c8d8b,https://cards.scryfall.io/normal/front/6/b/6b3a20ac-1860-4513-bb73-35d23b088b04.jpg?1582753015
Mystic Snake,4,2015,1.07,#d78f42,https://cards.scryfall.io/normal/front/3/8/38810fe4-dc72-439e-adf7-362af772b8f8.jpg?1562261093
Necroskitter,3,2015,8.27,#000000,https://cards.scryfall.io/normal/front/1/2/128d1e8a-b80e-4963-aeff-4b364a02a246.jpg?1562259423
Niv-Mizzet- the Firemind,6,2015,0.83,#d78f42,https://cards.scryfall.io/normal/front/9/3/93fd56e6-5d54-426e-9e44-ec2ad8a63724.jpg?1562265216
Nobilis of War,5,2015,0.25,#d78f42,https://cards.scryfall.io/normal/front/0/f/0f002636-1971-468d-b171-7b8147829972.jpg?1562259034
Noble Hierarch,1,2015,10.84,#d78f42,https://cards.scryfall.io/normal/front/a/f/af8b5322-bfd9-4e37-90b8-3d507ab687de.jpg?1562266202
Overwhelming Stampede,5,2015,2.84,#087500,https://cards.scryfall.io/normal/front/4/0/4035157c-92ba-41b6-89c4-85a52578730b.jpg?1562261168
Precursor Golem,5,2015,0.23,#8c8d8b,https://cards.scryfall.io/normal/front/d/c/dc90d632-fc78-4ae6-83c6-314ee5744de5.jpg?1562268361
Primeval Titan,6,2015,5.71,#087500,https://cards.scryfall.io/normal/front/e/e/eea2bf31-4320-4605-ab5b-6b32472b82fa.jpg?1562268888
Profane Command,2,2015,0.19,#000000,https://cards.scryfall.io/normal/front/a/7/a770a18f-c333-431b-b15a-69bb025601c2.jpg?1562265740
Puppeteer Clique,5,2015,0.95,#000000,https://cards.scryfall.io/normal/front/4/4/440b7874-b71c-4cd8-987a-d2915b8a9974.jpg?1562261574
Scute Mob,1,2015,0.82,#087500,https://cards.scryfall.io/normal/front/5/6/56fca009-8424-41b0-9807-7af979dde785.jpg?1562262596
Shadowmage Infiltrator,3,2015,0.19,#d78f42,https://cards.scryfall.io/normal/front/3/9/39aea233-992a-4aea-86c1-f9c07c74efbc.jpg?1562261095
Spellskite,2,2015,2.79,#341aff,https://cards.scryfall.io/normal/front/4/4/440e0daf-aafe-4696-a977-ac5b822134e2.jpg?1562261576
Spikeshot Elder,1,2015,0.24,#ff1a1a,https://cards.scryfall.io/normal/front/1/4/14c14e44-20ff-4128-b07d-4b751fc82d4e.jpg?1562259454
Splinter Twin,4,2015,5.61,#ff1a1a,https://cards.scryfall.io/normal/front/5/8/580fbbf8-ba7e-4889-a5ea-d066f3ea8cea.jpg?1562262611
Sunforger,3,2015,0.61,#d78f42,https://cards.scryfall.io/normal/front/d/f/dfe6e159-f229-44a8-b542-78e3c3d6ec79.jpg?1562268371
Surgical Extraction,1,2015,6.15,#000000,https://cards.scryfall.io/normal/front/6/e/6e438caf-9373-4de8-b4ac-212f5036e677.jpg?1562263333
Surrakar Spellblade,3,2015,0.21,#341aff,https://cards.scryfall.io/normal/front/a/0/a0c26b28-b542-41d4-bfe0-222400653ae9.jpg?1562265679
Swans of Bryn Argoll,4,2015,0.74,#d78f42,https://cards.scryfall.io/normal/front/a/8/a8903e1d-e255-4eda-bb8e-c6229a88c8a7.jpg?1562265760
Tarmogoyf,2,2015,15.6,#087500,https://cards.scryfall.io/normal/front/1/c/1cfdd410-391b-4b71-8139-f5a30653097a.jpg?1562259658
Tezzeret the Seeker,5,2015,18.87,#341aff,https://cards.scryfall.io/normal/front/c/f/cf339735-eb1a-46f0-8c3e-eae06f278eca.jpg?1562267436
Thunderblust,5,2015,0.37,#ff1a1a,https://cards.scryfall.io/normal/front/2/4/249ec37d-c4ed-4af6-8c30-bcec13c108fd.jpg?1562259748
Ulamog- the Infinite Gyre,11,2015,42.02,#8c8d8b,https://cards.scryfall.io/normal/front/a/0/a056241d-513a-4de7-a604-bf8248c31225.jpg?1562265676
Vendilion Clique,3,2015,4.96,#341aff,https://cards.scryfall.io/normal/front/0/1/01978fe5-00a9-4add-ae2a-b4c2572ffb9a.jpg?1562258480
Wildfire,6,2015,0.5,#ff1a1a,https://cards.scryfall.io/normal/front/c/5/c5924430-1904-47b9-bcf0-3379babd395c.jpg?1562266957
Wilt-Leaf Liege,4,2015,1.41,#d78f42,https://cards.scryfall.io/normal/front/0/a/0a0bcfad-cb7e-4b12-b308-a4a1245bd835.jpg?1562258982
Wolfbriar Elemental,4,2015,0.27,#087500,https://cards.scryfall.io/normal/front/f/b/fb10f5be-a82f-4f4f-8653-2d6927ac0ca8.jpg?1562269371
