name,cmc,release_year,price,color,image,type_line,artist
Iona- Shield of Emeria,9,2024,1.18,#ffffff,https://cards.scryfall.io/normal/front/e/7/e70bac07-b011-4c30-a29e-1852b23a3ed6.jpg?1723226339,Legendary Creature — Angel,Jason Chan
Jace Beleren,3,2024,2.62,#341aff,https://cards.scryfall.io/normal/front/4/c/4c9522ec-840d-49e7-b895-90b0d2083742.jpg?1723226647,Legendary Planeswalker — Jace,Aleksi Briclot
Jeskai Baller,3,2024,0.49,#ffffff,https://cards.scryfall.io/normal/front/b/0/b06c51f3-7489-4588-901d-3f7bfb12cfdf.jpg?1723373943,Creature — Human Athlete,Oscar Camacho
Jund 'Em Out,3,2024,1.93,#d78f42,https://cards.scryfall.io/normal/front/d/b/db024903-e6e7-4244-877a-98725032c274.jpg?1723009640,Sorcery,Drew Moss
Karn- the Great Creator,4,2024,4.14,#8c8d8b,https://cards.scryfall.io/normal/front/e/e/ee243dbe-83ee-40af-8e26-c1528166ef5a.jpg?1723251375,Legendary Planeswalker — Karn,Wisnu Tan
Kataki- War's Wage,2,2024,1.51,#ffffff,https://cards.scryfall.io/normal/front/2/f/2fe21296-7e04-410d-b441-aed64451682f.jpg?1723220583,Legendary Creature — Spirit,Matt Thompson
Keeper of the Crown // Coronation of the Wilds,3,2024,0.32,#087500,https://cards.scryfall.io/normal/front/2/9/294fed54-63a7-40f2-a924-c07b3554adb2.jpg?1723263252,Creature — Human Noble // Sorcery — Adventure,Elliot Stevens
Kenrith- the Returned King,5,2024,1.15,#d78f42,https://cards.scryfall.io/normal/front/6/c/6c36c6c9-688d-4b23-95fc-f219f3de407a.jpg?1723226361,Legendary Creature — Human Noble,Kieran Yanner
Keruga- the Macrosage,5,2024,1.71,#d78f42,https://cards.scryfall.io/normal/front/9/6/966780e5-7d74-4886-8c6b-f1ff7d44783e.jpg?1723227655,Legendary Creature — Dinosaur Hippo,Dan Murayama Scott
King's Assassin,3,2024,1.69,#000000,https://cards.scryfall.io/normal/front/f/b/fb85a201-4b2f-4e58-a76c-09a45a4a9f0f.jpg?1723226870,Creature — Human Assassin,Zina Saunders
Knight of Lost Causes,2,2024,0.48,#ffffff,https://cards.scryfall.io/normal/front/a/b/ab606e8f-8a08-4de5-97f9-6dc312bd41ce.jpg?1723386187,Creature — Human Knight,Sandy Lee
Lavinia- Azorius Renegade,2,2024,1.85,#d78f42,https://cards.scryfall.io/normal/front/4/a/4a234375-c9cc-4471-9993-1f775950a056.jpg?1723227536,Legendary Creature — Human Soldier,Steven Belledin
Lazotep Archway,0,2024,0.65,#8c8d8b,https://cards.scryfall.io/normal/front/d/f/df054f6d-1aa1-4b67-ab8d-6c86fc680f51.jpg?1723384285,Land,Will Liu
Leyline of Sanctity,4,2024,0.67,#ffffff,https://cards.scryfall.io/normal/front/1/b/1b48b062-c8f4-4a9a-bb39-d740a9ff91a4.jpg?1723226373,Enchantment,Ryan Pancoast
Leyline of the Void,4,2024,2.01,#000000,https://cards.scryfall.io/normal/front/9/a/9a6b4431-7f2f-4dea-ba90-ea80d56b39bd.jpg?1723226882,Enchantment,Adam Rex
Lich's Duel Mastery,6,2024,3.51,#000000,https://cards.scryfall.io/normal/front/c/2/c20bc090-26ae-4c7e-90ae-157228917c65.jpg?1723379742,Legendary Enchantment,David Giraud
Lifening Elemental,6,2024,0.65,#000000,https://cards.scryfall.io/normal/front/0/a/0ab0dfea-ca51-4d89-9d48-6a21cb07a201.jpg?1723386297,Creature — Vampire Elemental,Andréa Blouin
Liliana's Other Contract // Liliana's Undead Minion,5,2024,1.1,#000000,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Enchantment // Legendary Planeswalker — You,Barbara Witkowska
Lutri- Pauper Otter,5,2024,0.76,#d78f42,https://cards.scryfall.io/normal/front/7/0/706d7c68-fd0c-4f25-a0e8-5486646a8478.jpg?1723386512,Legendary Creature — Elemental Otter,Will Liu
Luxior- Ignited,4,2024,1.02,#8c8d8b,https://cards.scryfall.io/normal/front/8/d/8d125658-4fa7-4429-9138-39eefda59ce7.jpg?1723383779,Legendary Artifact Planeswalker — Equipment Luxior,Alexandre Breton
Maddening Hex,3,2024,2.89,#ff1a1a,https://cards.scryfall.io/normal/front/6/9/699efd96-3e68-46fd-897d-cf95a16a8863.jpg?1723296879,Enchantment — Aura Curse,Bryan Sola
Madlands,0,2024,2.63,#d78f42,https://cards.scryfall.io/normal/front/4/0/4056ecfe-6817-4138-b76d-0caa61e1529b.jpg?1727365306,Land,Véronique Chabot
Maestros' Totally Safe Hideout,0,2024,0.64,#8c8d8b,https://cards.scryfall.io/normal/front/8/a/8a1d595b-23d7-4236-8737-49ea78ff8907.jpg?1723386592,Land,Gonçalo Pereira
Magus of the Chains,2,2024,1.81,#000000,https://cards.scryfall.io/normal/front/e/6/e6c97b8f-5365-4ba9-8afc-f01ec5ef6835.jpg?1723380256,Creature — Human Wizard,Will Liu
Manabond,1,2024,3.54,#087500,https://cards.scryfall.io/normal/front/e/9/e9e9a569-4a6a-4440-a99c-aa608ee3dacc.jpg?1723223609,Enchantment,Daren Bader
Mana Flare,3,2024,0.95,#ff1a1a,https://cards.scryfall.io/normal/front/9/6/96b3ec16-f182-4ab7-9523-568be5ddb68e.jpg?1723223067,Enchantment,Carl Critchlow
Mana Short,3,2024,0.92,#341aff,https://cards.scryfall.io/normal/front/1/1/11a0e1a6-2d74-4b1c-9e00-b399e90a2954.jpg?1723221369,Instant,Greg Staples
Map to Lorthos's Temple,1,2024,0.53,#341aff,https://cards.scryfall.io/normal/front/e/c/ec6d971b-b981-4a7e-8308-f1c6cc679d89.jpg?1723375111,Enchantment — Quest,Francois Dery
Marchesa's Surprise Party,0,2024,1.05,#8c8d8b,https://cards.scryfall.io/normal/front/e/d/ed3c605e-5c21-4a3b-b71d-8336d4621249.jpg?1723386525,Conspiracy — Secret Mission,Maru Ferreira
Mardu Outrider,3,2024,1.93,#000000,https://cards.scryfall.io/normal/front/3/d/3d78478d-5bdb-4c29-aa3a-9de18a5fcd52.jpg?1724765801,Creature — Orc Warrior,Evan Shipard
Meandered Towershell,1,2024,0.45,#087500,https://cards.scryfall.io/normal/front/d/1/d17d858e-8df7-4f90-a3f4-b08f1eaa1fcf.jpg?1723381812,Enchantment — Aura,Hung Nguy
Meekstone,1,2024,2.2,#8c8d8b,https://cards.scryfall.io/normal/front/0/d/0de14efd-ce55-4cb8-87d1-f3d1b127247e.jpg?1723224503,Artifact,David Martin
Microscope,2,2024,0.36,#8c8d8b,https://cards.scryfall.io/normal/front/8/2/82c19074-c00e-49b0-bef7-59eb34563f0a.jpg?1723476312,Artifact,Alina Marica
Mindbreak Trap,4,2024,13.43,#341aff,https://cards.scryfall.io/normal/front/2/8/2829c546-71e7-4a22-95c0-906ee152d4b0.jpg?1723221434,Instant — Trap,Christopher Moeller
Mind Twist,1,2024,1.84,#000000,https://cards.scryfall.io/normal/front/2/d/2d1bbd3c-c730-4912-b322-33c7b37fba3f.jpg?1723251705,Sorcery,John Di Giovanni
Minsc & Boo- Timeless Heroes,4,2024,3.19,#d78f42,https://cards.scryfall.io/normal/front/d/c/dc01ee03-3817-4fd4-a93d-cd1121e62d95.jpg?1723227575,Legendary Planeswalker — Minsc,Andreas Zafiratos
Mirri's Guile,1,2024,10.3,#087500,https://cards.scryfall.io/normal/front/b/7/b7e23534-8c19-449b-bbdd-3c411e42c9c9.jpg?1723223635,Enchantment,Brom
Mothers Yamazaki,4,2024,0.79,#d78f42,https://cards.scryfall.io/normal/front/5/e/5e05e9af-33e4-4c4d-a3b0-1f2988cd4386.jpg?1723383106,Legendary Creature — Human Samurai,Marika Lord
Mox Poison,0,2024,7.97,#8c8d8b,https://cards.scryfall.io/normal/front/5/4/543ce1cc-5918-40bf-921c-855268d51356.jpg?1723009960,Artifact,Dan Frazier
Muraganda Eldrazi,5,2024,2.21,#ffffff,https://cards.scryfall.io/normal/front/0/a/0ad445d9-8c80-4146-9539-d36a966e8a07.jpg?1723386203,Creature — Eldrazi Dinosaur,Jair Medina
Mutilate,4,2024,0.99,#000000,https://cards.scryfall.io/normal/front/a/0/a0a4ffd3-f116-4e9a-b46a-b92402ab2afb.jpg?1723226922,Sorcery,Zoltan Boros & Gabor Szikszai
Nalathni Dragon,4,2024,0.6,#ff1a1a,https://cards.scryfall.io/normal/front/6/8/68005c8d-f047-4ee3-99cc-e7cd46feef60.jpg?1723010007,Creature — Dragon,Filip Burburan
Narod- the Beige Flower,3,2024,1.04,#d78f42,https://cards.scryfall.io/normal/front/6/0/60873d64-8ea6-4f8c-9c92-d0a833d87e8b.jpg?1723383156,Legendary Creature — Plant Rogue,Drew Moss
Naturalize 2,2,2024,1.39,#087500,https://cards.scryfall.io/normal/front/d/5/d50f89d4-56fd-492c-bd9a-28eab5a5b1aa.jpg?1723408719,Instant,Marika Lord
Natural Order,4,2024,6.52,#087500,https://cards.scryfall.io/normal/front/b/c/bce00c15-6f06-42c0-b72c-5d94e35a6f57.jpg?1723251582,Sorcery,Alan Rabinowitz
New Master of Arms,3,2024,0.36,#ffffff,https://cards.scryfall.io/normal/front/b/8/b8f750d6-27a2-4494-b91c-c05953e9c943.jpg?1723374423,Creature — Human Soldier,Florin Petre Bostan
Night of the Flying Merfolk,3,2024,0.78,#341aff,https://cards.scryfall.io/normal/front/e/9/e94f0d03-29e3-4a18-9dfc-6c72997f3171.jpg?1723378322,Enchantment — Saga,Ashlea Kelly
Noble Ox,4,2024,0.51,#ffffff,https://cards.scryfall.io/normal/front/7/b/7ba2f0c7-bbd2-4375-8a4f-d627a45832d2.jpg?1723374511,Creature — Noble Ox,Marianne Martin
No-Regrets Egret,2,2024,1.75,#341aff,https://cards.scryfall.io/normal/front/b/4/b47a9081-e86c-494b-9f48-a366567a4409.jpg?1723378450,Creature — Bird Scout,Marco Wulfr
Norwood Priestess,4,2024,6.73,#087500,https://cards.scryfall.io/normal/front/9/9/99a0d1c7-651a-4018-b0de-691cad8e8a56.jpg?1723223738,Creature — Elf Druid,Melissa A. Benson
Oath of Druids,2,2024,2.7,#087500,https://cards.scryfall.io/normal/front/e/a/eab8249f-b60f-4bf9-8a45-65293d711925.jpg?1723251578,Enchantment,Daren Bader
Oddric- Lunar Marquis,3,2024,0.51,#000000,https://cards.scryfall.io/normal/front/d/2/d2ad2377-bd13-4b6c-8206-ca590234392b.jpg?1723380367,Legendary Creature — Human Soldier,Carol Azevedo
O-Kagachi- Vengeful Kami,6,2024,2.45,#d78f42,https://cards.scryfall.io/normal/front/b/c/bc6ac0e9-7419-4a77-a144-d2983fc6aa6d.jpg?1723224218,Legendary Creature — Dragon Spirit,Daarken
Omenpath to Naya,0,2024,2.71,#d78f42,https://cards.scryfall.io/normal/front/4/1/41b7743d-7134-4d35-b128-7bed315656a7.jpg?1727157021,Land — Omenpath,Sandy Lee
