name,cmc,release_year,price,color,image,type_line,artist
Applejack,4,2024,17.47,#d78f42,https://cards.scryfall.io/normal/front/a/8/a8f02241-b268-43c8-b69e-bf10c8a9b9ca.jpg?1695065826,Legendary Creature — Pony,John Thacker
Arbor Elf,1,2024,12.02,#087500,https://cards.scryfall.io/normal/front/d/8/d81bce60-78f6-4f42-9fcd-383f66f85de5.jpg?1722024433,Creature — Elf Druid,Andrew MacLean
Arcane Denial,2,2024,17.87,#341aff,https://cards.scryfall.io/normal/front/1/5/1535dc66-763b-4b14-bd2e-684a2fc7cdfb.jpg?1707254015,Instant,Graham Yarrington
Arcanis the Omnipotent,6,2022,6.15,#341aff,https://cards.scryfall.io/normal/front/a/4/a4ff3bdd-bfd0-4cea-9493-85632b126cf1.jpg?1682712496,Legendary Creature — Wizard,Peter Diamond
Arcbound Ravager,2,2025,12.67,#8c8d8b,https://cards.scryfall.io/normal/front/0/9/09d3b122-adbd-40c5-850a-df11f1b49ea0.jpg?1753830491,Artifact Creature — Beast,Deathburger
Armageddon,4,2025,18.42,#ffffff,https://cards.scryfall.io/normal/front/6/8/68785426-6868-4184-8d52-75a6a920848b.jpg?1759412224,Sorcery,Kieran Yanner
Artifact Mutation,2,2021,4.56,#d78f42,https://cards.scryfall.io/normal/front/b/2/b2f5de3e-f3ca-439f-8b7c-f0b1807f34b4.jpg?1682689743,Instant,Dominik Mayer
Arvinox- the Mind Flail,7,2021,39.55,#000000,https://cards.scryfall.io/normal/front/0/f/0fbaa2f0-9ad0-4ce2-8ce6-359d01bd524c.jpg?1757465872,Legendary Enchantment Creature — Horror,Isis
Ashaya- Soul of the Wild,5,2025,25.83,#087500,https://cards.scryfall.io/normal/front/8/1/813057d4-ec5b-4ec4-a6ad-8f53cc49b827.jpg?1742731419,Legendary Creature — Elemental,Jordan Crane
Ashiok- Dream Render,3,2022,17.71,#d78f42,https://cards.scryfall.io/normal/front/d/d/dd6f76d4-a2b3-40e5-b6a7-b27c42caf615.jpg?1645127924,Legendary Planeswalker — Ashiok,Uta Natsume
Ashnod's Altar,3,2024,36.96,#8c8d8b,https://cards.scryfall.io/normal/front/f/e/fe96fe60-f251-403c-acd1-d658a1d0c930.jpg?1722022299,Artifact,Dmitry Burmak
Assassin's Trophy,2,2020,19.22,#d78f42,https://cards.scryfall.io/normal/front/d/0/d00efb55-a859-408c-b727-6914584c06d2.jpg?1615253828,Instant,Scott Buoncristiano
Astarion- the Decadent,6,2024,29.99,#d78f42,https://cards.scryfall.io/normal/front/5/5/555f7253-0126-4c3c-a264-877d4c8e005b.jpg?1734096442,Legendary Creature — Vampire Elf Rogue,Nereida
Atla Palani- Nest Tender,4,2023,43.52,#d78f42,https://cards.scryfall.io/normal/front/2/c/2c872b04-e80d-4c02-ac26-8f5cbb82e99f.jpg?1700490454,Legendary Creature — Human Shaman,Brian Valeza
Atreus- Impulsive Son,3,2025,3.42,#d78f42,https://cards.scryfall.io/normal/front/2/e/2e53b0b2-dba1-4a95-80c4-622ab1a547a4.jpg?1761372720,Legendary Creature — God Archer,Nathaniel Himawan
Auntie's Hovel,0,2025,7.21,#d78f42,https://cards.scryfall.io/normal/front/c/5/c5585b62-b9dc-4a48-bf2a-a25d14dbd7a3.jpg?1738928069,Land,Hari & Deepti
Aura Shards,3,2024,27.73,#d78f42,https://cards.scryfall.io/normal/front/a/9/a956ab72-6abd-48f5-863d-7f8b39caf8fd.jpg?1759032839,Enchantment,Laura Plansker
Avabruck Caretaker // Hollowhenge Huntmaster,6,2024,6.23,#087500,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Creature — Human Werewolf // Creature — Werewolf,Kev Walker
Azami- Lady of Scrolls,5,2022,12.58,#341aff,https://cards.scryfall.io/normal/front/d/9/d974a337-3139-43ff-a368-6f3d10f53646.jpg?1682689759,Legendary Creature — Human Wizard,Jack Hughes
Azorius Signet,2,2021,12.19,#d78f42,https://cards.scryfall.io/normal/front/e/7/e7e4da73-2faa-4992-8f61-e668ce82ba17.jpg?1668111107,Artifact,Dan Frazier
Azusa- Lost but Seeking,3,2024,26.77,#087500,https://cards.scryfall.io/normal/front/4/8/48b25568-46e9-4f4e-a4b5-7f371314e49e.jpg?1714611554,Legendary Creature — Human Monk,Jehan Choo
Back to Basics,3,2024,8.04,#341aff,https://cards.scryfall.io/normal/front/d/e/de0dbb1c-ae8e-4f40-b7b4-016fea692da9.jpg?1762359659,Enchantment,Helvetica Blanc
Balance,2,2021,4.21,#ffffff,https://cards.scryfall.io/normal/front/a/8/a8619034-173c-4950-a0b4-1ae1dcfd0bc5.jpg?1675536796,Sorcery,Mark Poole
Baldin- Century Herdmaster,6,2022,5.79,#ffffff,https://cards.scryfall.io/normal/front/5/5/55ecf013-130d-4cf3-b47e-54b5fb718878.jpg?1757465087,Legendary Creature — Human Warrior,Victor Adame Minguez
Balthor the Defiled,4,2022,14.32,#000000,https://cards.scryfall.io/normal/front/0/6/06379f71-2125-4d9b-b0d2-b7b80451076c.jpg?1649270409,Legendary Creature — Zombie Dwarf,Wayne Reynolds
Baral- Chief of Compliance,2,2025,6.2,#341aff,https://cards.scryfall.io/normal/front/0/c/0c7cc34b-8dee-4732-b6a1-db901b9389e1.jpg?1759412231,Legendary Creature — Human Wizard,Kieran Yanner
Barktooth Warbeard,7,2025,2.12,#d78f42,https://cards.scryfall.io/normal/front/4/8/48042b58-4d01-410c-bc62-dbf345d26bb5.jpg?1741621583,Legendary Creature — Human Warrior,Caleb Meurer
Basilisk Collar,1,2025,21.8,#8c8d8b,https://cards.scryfall.io/normal/front/2/3/23dd9551-c686-465e-92a1-2e668f266bd2.jpg?1742225734,Artifact — Equipment,Andrea Sipl
Batterskull,5,2023,3.48,#8c8d8b,https://cards.scryfall.io/normal/front/f/5/f5358745-44d8-4452-9cee-06ec6006214b.jpg?1762872651,Artifact — Equipment,Mark Zug
Battle of Wits,5,2023,3.52,#341aff,https://cards.scryfall.io/normal/front/6/b/6b36c4f5-5eff-4b46-9671-9a038d4d1788.jpg?1695476719,Enchantment,Anna Pavleeva
Beacon of Tomorrows,8,2023,6.19,#341aff,https://cards.scryfall.io/normal/front/e/c/ecd002b2-acc3-421a-ad2e-22117d347b29.jpg?1700489396,Sorcery,Micha Huigen
Bearscape,3,2022,13.52,#087500,https://cards.scryfall.io/normal/front/d/8/d8855d65-98fc-4b5f-bd68-95d2fda6345f.jpg?1682689900,Enchantment,Ricardo Bessa
Bear Umbra,4,2025,17.06,#087500,https://cards.scryfall.io/normal/front/0/9/09da5828-fbbb-402a-815b-034ed3ca0722.jpg?1738928114,Enchantment — Aura,Luke Pearson
Beastmaster Ascension,3,2024,18.48,#087500,https://cards.scryfall.io/normal/front/2/2/22d087fc-2fd5-4ce7-bece-b12dea3d300a.jpg?1759032791,Enchantment,Greg Staples
Beast Whisperer,4,2022,17.67,#087500,https://cards.scryfall.io/normal/front/c/8/c818547c-a6f6-4c69-9e4d-33741e605093.jpg?1682712587,Creature — Elf Druid,Omar Rayyan
Beast Within,3,2021,23.68,#087500,https://cards.scryfall.io/normal/front/a/2/a23446e7-8573-4e8e-8698-e4ca62424416.jpg?1682689905,Instant,Martin Ansin
Beloved Princess,1,2024,1.84,#ffffff,https://cards.scryfall.io/normal/front/a/9/a905ed56-16cd-455f-8bba-8daef06a07da.jpg?1741618658,Creature — Human Noble,Evyn Fong
Berserk,1,2024,11.88,#087500,https://cards.scryfall.io/normal/front/9/8/9866e64e-308b-4920-a76b-ddea0c6bc830.jpg?1729273792,Instant,Alexander Mokhov
Big Score,4,2025,9.52,#ff1a1a,https://cards.scryfall.io/normal/front/9/d/9d934412-6ac9-4605-8675-07f74ed106a0.jpg?1738927994,Instant,Kirokaze & Chuck Lukacs
Birds of Paradise,1,2022,11.98,#087500,https://cards.scryfall.io/normal/front/d/2/d2d8bf03-42f3-4200-96a7-03e822b102e9.jpg?1667653323,Creature — Bird,Andrea Radeck, age 35
Bjorna- Nightfall Alchemist,2,2021,5.51,#d78f42,https://cards.scryfall.io/normal/front/3/b/3b09edfe-5bef-430e-853d-a6b4b612805a.jpg?1757465904,Legendary Creature — Human,Greg Staples
Black Market,5,2024,16.76,#000000,https://cards.scryfall.io/normal/front/a/9/a9817714-70b2-4e36-ae56-14052a9c12a1.jpg?1719004675,Enchantment,Josh Newton & Scott Okumura
Black Panther- Wakandan King,2,2024,17.81,#d78f42,https://cards.scryfall.io/normal/front/3/a/3a93a12d-6913-4d9e-8e9c-8067147e37f2.jpg?1730758329,Legendary Creature — Human Noble Hero,Tyler Jacobson
Blade of Selves,2,2025,7.27,#8c8d8b,https://cards.scryfall.io/normal/front/1/1/1138ab11-ab70-44df-9691-ddee39c3ae45.jpg?1747972039,Artifact — Equipment,Joshua Raphael
Blasphemous Act,9,2025,6.66,#ff1a1a,https://cards.scryfall.io/normal/front/4/b/4ba163f4-4906-446a-b544-8cf9ddf6429e.jpg?1760701575,Sorcery,Gal Or & Scott Okumura
Blighted Agent,2,2023,4.77,#341aff,https://cards.scryfall.io/normal/front/0/1/01842079-5c70-4e87-a1c5-c814a44ba0f5.jpg?1689411413,Creature — Phyrexian Human Rogue,Anthony Francisco
Blightsteel Colossus,12,2025,19.93,#8c8d8b,https://cards.scryfall.io/normal/front/9/c/9ca5273e-2d4d-4157-b3dd-69e375b0f434.jpg?1759411341,Artifact Creature — Phyrexian Golem,Narendra Bintara Adi
Blinding Angel,5,2023,12.67,#ffffff,https://cards.scryfall.io/normal/front/d/8/d8599310-6b83-46a8-a38b-c48775d9c92f.jpg?1695482707,Creature — Angel,Helge C. Balzer
Blood Artist,2,2020,7.69,#000000,https://cards.scryfall.io/normal/front/8/a/8a5b65ed-250c-42a6-84c0-ac06662ca5ed.jpg?1599332214,Creature — Vampire,Joshua Howard
Blood Crypt,0,2021,30.04,#d78f42,https://cards.scryfall.io/normal/front/1/7/1716b4dd-9045-462b-b053-72de450a8cde.jpg?1637804360,Land — Swamp Mountain,Seb McKinnon
Bloodghast,2,2019,12.08,#000000,https://cards.scryfall.io/normal/front/8/7/87089d28-46a7-4247-a784-c34b9f822172.jpg?1582068652,Creature — Vampire Spirit,Dan Mumford
Blood Money,7,2024,3.53,#000000,https://cards.scryfall.io/normal/front/6/5/65bd6ec3-7597-499b-8b69-fe7d50ece069.jpg?1723642474,Sorcery,Ricardo Diseño
Blood Moon,3,2025,7.6,#ff1a1a,https://cards.scryfall.io/normal/front/0/b/0b493639-169a-4070-9baf-cc306cd1ac4f.jpg?1762264158,Enchantment,Leonardo Borazio
Blooming Marsh,0,2023,6.96,#d78f42,https://cards.scryfall.io/normal/front/0/5/056f1559-cca9-4aae-810b-a7db56c214e9.jpg?1698353071,Land,Shahab Alizadeh
Bloom Tender,2,2021,41.56,#087500,https://cards.scryfall.io/normal/front/3/5/35dbe45e-16df-4ebb-a76a-df24124de23b.jpg?1682712689,Creature — Elf Druid,Jen Bartel
Bohn- Beguiling Balladeer,3,2023,22.01,#d78f42,https://cards.scryfall.io/normal/front/c/8/c80c7702-3226-4ec6-bb75-26621a146a7e.jpg?1757464159,Legendary Creature — Human Bard,Wenfei Ye
Bojuka Bog,0,2024,14.02,#000000,https://cards.scryfall.io/normal/front/6/f/6f730eba-fef1-4d2c-bcaf-9fe51f6bf270.jpg?1712816451,Land,AKQA
Bolas's Citadel,6,2022,21.06,#000000,https://cards.scryfall.io/normal/front/7/5/7572bb1d-0578-4ebb-9180-dbb709ec9a5c.jpg?1666055158,Legendary Artifact,Lorenzo Mastroianni
Bone Splinters,1,2022,1.54,#000000,https://cards.scryfall.io/normal/front/0/a/0a35bb96-89de-4a0a-a53e-aa97f800e92f.jpg?1682712692,Sorcery,Fajareka Setiawan
Borne Upon a Wind,2,2025,9.65,#341aff,https://cards.scryfall.io/normal/front/4/1/41774567-35e8-462d-a463-0150c039521a.jpg?1759244853,Instant,Matteo Bassini
Boros Charm,2,2024,10.21,#d78f42,https://cards.scryfall.io/normal/front/8/9/89f2f6fa-80b0-45c8-92f3-b0c2826ffb06.jpg?1759411399,Instant,Tyler Walpole
Boros Signet,2,2021,11.09,#d78f42,https://cards.scryfall.io/normal/front/1/0/10d4532d-f948-4eb3-b855-592080e171e5.jpg?1668111007,Artifact,Dan Frazier
Botanical Sanctum,0,2023,6.44,#d78f42,https://cards.scryfall.io/normal/front/4/1/416c257d-ad28-4029-bb45-324bf262d1e5.jpg?1695483024,Land,Nino Is
Bottomless Pit,3,2023,22.05,#000000,https://cards.scryfall.io/normal/front/a/7/a7fd9517-a063-4c42-8e1c-c298b314b798.jpg?1767741511,Enchantment,Ryan Roadkill
Bow of Nylea,3,2023,13.28,#087500,https://cards.scryfall.io/normal/front/0/4/04dfd2d0-bdd4-485d-a8a3-d3c3ad31014b.jpg?1748265332,Legendary Enchantment Artifact,Eliz Roxs
Brago- King Eternal,4,2025,9.37,#d78f42,https://cards.scryfall.io/normal/front/e/4/e4a2ef07-1afa-44a4-a3ed-41eeb8caccfc.jpg?1759411429,Legendary Creature — Spirit Noble,Micah Epstein
Braid of Fire,2,2025,20.64,#ff1a1a,https://cards.scryfall.io/normal/front/7/1/7132db09-4c60-4d6f-a0ae-2fdb8aea81a7.jpg?1762265592,Enchantment,Tetsuko
Brain Freeze,2,2022,25.97,#341aff,https://cards.scryfall.io/normal/front/d/3/d33ff8fc-b2b7-4cd9-8724-b926459b519d.jpg?1711892780,Instant,Rorubei
Brainstorm,1,2025,59.69,#341aff,https://cards.scryfall.io/normal/front/5/c/5ccab9c0-d19a-4cbf-8a61-e205fc3ff023.jpg?1760003048,Instant,Roberta Ingranata
Brash Taunter,5,2024,6.58,#ff1a1a,https://cards.scryfall.io/normal/front/0/2/02d6fd16-a7cd-49cb-bb70-806f8eb622dd.jpg?1762359696,Creature — Goblin,Mark Behm & Scott Okumura
Brazen Borrower // Petty Theft,3,2021,9.48,#341aff,https://cards.scryfall.io/normal/front/0/6/06251176-d20f-4960-ac73-135e44b77c83.jpg?1640744263,Creature — Faerie Rogue // Instant — Adventure,Alexandre Chaudret
Breeches- Eager Pillager,3,2025,1.11,#ff1a1a,https://cards.scryfall.io/normal/front/4/8/480d639d-871d-4da3-9ae1-41bd5cef81db.jpg?1738928039,Legendary Creature — Goblin Pirate,Jesper Ejsing
Breeding Pool,0,2021,15.68,#d78f42,https://cards.scryfall.io/normal/front/1/9/19477aca-b8db-4061-9a78-ebb189a9df22.jpg?1674422724,Land — Forest Island,Aleksi Briclot
Bribery,5,2024,6.67,#341aff,https://cards.scryfall.io/normal/front/e/7/e7b8a9a2-55d8-4cf8-9912-787bdbc90ebb.jpg?1723908451,Sorcery,Natalie Andrewson
Brimaz- King of Oreskos,3,2022,21.67,#ffffff,https://cards.scryfall.io/normal/front/2/5/25e475d2-a813-43d0-aa6b-4a16e92d7375.jpg?1682712708,Legendary Creature — Cat Soldier,Peter Diamond
Brion Stoutarm,4,2023,16.47,#d78f42,https://cards.scryfall.io/normal/front/1/0/10cf891b-efa0-465f-8029-245f09b6b1b2.jpg?1759411471,Legendary Creature — Giant Warrior,Lius Lasahido
Bruna- Light of Alabaster,6,2023,6.96,#d78f42,https://cards.scryfall.io/normal/front/1/e/1e376a75-77ea-40f0-a61e-afcdea2c763a.jpg?1682690022,Legendary Creature — Angel,Rope Arrow
Bruvac the Grandiloquent,3,2025,34.81,#341aff,https://cards.scryfall.io/normal/front/2/7/27611498-176f-435a-91ad-f97e8c5d26de.jpg?1765840201,Legendary Creature — Human Advisor,Akirant
Burgeoning,1,2022,47.01,#087500,https://cards.scryfall.io/normal/front/3/0/30641539-de35-46c7-99ab-e4478afe064c.jpg?1682712727,Enchantment,Kelogsloops
Buried Alive,3,2024,17.63,#000000,https://cards.scryfall.io/normal/front/b/0/b06ef600-51a0-48e7-b19b-0b15b3e6fc69.jpg?1722022363,Sorcery,Filipe Pagliuso
Burnt Offering,1,2025,9.22,#d78f42,https://cards.scryfall.io/normal/front/4/b/4b73009e-1ded-4614-af7a-0ad8e2afa7b1.jpg?1765840196,Instant,Iron Maiden
By Force,1,2022,7.18,#ff1a1a,https://cards.scryfall.io/normal/front/b/a/baa8c556-2d3e-4f29-8457-e2162def7353.jpg?1670593967,Sorcery,Volta Creation
Cabal Ritual,2,2025,10.05,#000000,https://cards.scryfall.io/normal/front/b/6/b6f93fe0-76f7-4db7-9315-adc26252c059.jpg?1759239432,Instant,Bastien L. Deharme
Captain America- First Avenger,3,2024,30.69,#d78f42,https://cards.scryfall.io/normal/front/b/b/bba7e9c8-c24c-4bd3-b398-fe42b1fcfb5d.jpg?1730758326,Legendary Creature — Human Soldier Hero,Ryan Pancoast
Captain Lannery Storm,3,2023,10.01,#ff1a1a,https://cards.scryfall.io/normal/front/0/f/0f67a2a1-2700-408e-b58c-34f3d2d75a98.jpg?1700490573,Legendary Creature — Human Pirate,Michael Walsh
Captain N'ghathrod,5,2025,13.4,#d78f42,https://cards.scryfall.io/normal/front/1/8/18937a89-4931-4cb0-b8b8-8582433f6e1a.jpg?1765840210,Legendary Creature — Horror Pirate,Akirant
Captain Sisay,4,2025,15.69,#d78f42,https://cards.scryfall.io/normal/front/2/b/2b141f71-63b3-45ac-b93a-01a68be5d2b6.jpg?1743952214,Legendary Creature — Human Soldier,Tsubonari
Capture of Jingzhou,5,2025,49.99,#341aff,https://cards.scryfall.io/normal/front/1/8/189027a8-76e8-449c-973a-6b7eae8eb3b1.jpg?1759030581,Sorcery,Jack Wei
